name (hist_projects),id (hist_projects),project_id,Id (Hist Views),username,action_view,created_at_local,Name (Hist Views),Name (Hist Workbooks),Site,Action,Created At,Number of Records,tz_offset_days
EIS,4,4,2063,6363,Access View,2021-11-10 오후 3:02:08,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:02:08,1,0.375
EIS,4,4,2070,6363,Access View,2021-11-10 오후 3:02:13,자금,재무 현황,Default,Access View ,2021-11-10 오전 6:02:13,1,0.375
EIS,4,4,2063,6363,Access View,2021-11-10 오후 3:02:19,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:02:19,1,0.375
EIS,4,4,2064,6363,Access View,2021-11-10 오후 3:02:31,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:02:31,1,0.375
EIS,4,4,2064,6363,Access View,2021-11-10 오후 3:02:18,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:02:18,1,0.375
EIS,4,4,2006,5899,Access View,2021-11-10 오후 3:18:13,주요 재무 현황 및 지표,경영 현황_19년도 이후,Default,Access View ,2021-11-10 오전 6:18:13,1,0.375
EIS,4,4,2063,5899,Access View,2021-11-10 오후 3:18:39,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:18:39,1,0.375
EIS,4,4,2064,5899,Access View,2021-11-10 오후 3:19:11,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:19:11,1,0.375
EIS,4,4,2062,5899,Access View,2021-11-10 오후 3:19:16,카드지표_사업유형별 실적,경영 현황,Default,Access View ,2021-11-10 오전 6:19:16,1,0.375
EIS,4,4,2061,5899,Access View,2021-11-10 오후 3:19:25,카드지표,경영 현황,Default,Access View ,2021-11-10 오전 6:19:25,1,0.375
EIS,4,4,2004,5899,Access View,2021-11-10 오후 3:19:43,카드지표,경영 현황_19년도 이후,Default,Access View ,2021-11-10 오전 6:19:43,1,0.375
EIS,4,4,2230,6377,Access View,2021-11-10 오후 3:20:00,회의자료,본부장 회의,Default,Access View ,2021-11-10 오전 6:20:00,1,0.375
EIS,4,4,2063,admin,Access View,2021-11-10 오후 3:20:04,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:20:04,1,0.375
EIS,4,4,2231,6377,Access View,2021-11-10 오후 3:20:12,전주 회의록,본부장 회의,Default,Access View ,2021-11-10 오전 6:20:12,1,0.375
EIS,4,4,2233,6377,Access View,2021-11-10 오후 3:20:20,이번주 회의록,본부장 회의,Default,Access View ,2021-11-10 오전 6:20:20,1,0.375
EIS,4,4,2063,3991,Access View,2021-11-10 오후 3:21:02,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:21:02,1,0.375
EIS,4,4,2232,6377,Access View,2021-11-10 오후 3:21:19,이번주 논의주제,본부장 회의,Default,Access View ,2021-11-10 오전 6:21:19,1,0.375
EIS,4,4,2230,6377,Access View,2021-11-10 오후 3:21:21,회의자료,본부장 회의,Default,Access View ,2021-11-10 오전 6:21:21,1,0.375
EIS,4,4,2070,3991,Access View,2021-11-10 오후 3:21:23,자금,재무 현황,Default,Access View ,2021-11-10 오전 6:21:23,1,0.375
EIS,4,4,2064,3991,Access View,2021-11-10 오후 3:21:30,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:21:30,1,0.375
EIS,4,4,2259,admin,Access View,2021-11-10 오후 3:29:25,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:29:25,1,0.375
EIS,4,4,2197,6363,Access View,2021-11-10 오후 3:32:16,설계/견적 역량 프로젝트 직무 현황,역량그룹 직무정보,Default,Access View ,2021-11-10 오전 6:32:16,1,0.375
EIS,4,4,2260,6363,Access View,2021-11-10 오후 3:33:55,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:33:55,1,0.375
EIS,4,4,2091,6173,Access View,2021-11-10 오후 3:41:54,분양일보,분양 상세 현황,Default,Access View ,2021-11-10 오전 6:41:54,1,0.375
EIS,4,4,2230,6377,Access View,2021-11-10 오후 3:42:24,회의자료,본부장 회의,Default,Access View ,2021-11-10 오전 6:42:24,1,0.375
EIS,4,4,2260,6363,Access View,2021-11-10 오후 3:51:28,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:51:28,1,0.375
EIS,4,4,2261,6363,Access View,2021-11-10 오후 3:51:55,설계/견적,역량그룹 직무정보,Default,Access View ,2021-11-10 오전 6:51:55,1,0.375
EIS,4,4,2260,admin,Access View,2021-11-10 오후 3:53:50,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:53:50,1,0.375
EIS,4,4,2264,6363,Access View,2021-11-10 오후 3:57:15,설계/견적,역량그룹 직무정보,Default,Access View ,2021-11-10 오전 6:57:15,1,0.375
EIS,4,4,2259,5634,Access View,2021-11-10 오후 3:57:43,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오전 6:57:43,1,0.375
EIS,4,4,2128,5634,Access View,2021-11-10 오후 3:57:52,현황(부문),영업 현황,Default,Access View ,2021-11-10 오전 6:57:52,1,0.375
EIS,4,4,2129,5634,Access View,2021-11-10 오후 3:58:08,현황(팀),영업 현황,Default,Access View ,2021-11-10 오전 6:58:08,1,0.375
EIS,4,4,2265,6363,Access View,2021-11-10 오후 3:58:08,설계,역량그룹 직무정보,Default,Access View ,2021-11-10 오전 6:58:08,1,0.375
EIS,4,4,2264,6363,Access View,2021-11-10 오후 3:58:19,설계/견적,역량그룹 직무정보,Default,Access View ,2021-11-10 오전 6:58:19,1,0.375
EIS,4,4,2266,6363,Access View,2021-11-10 오후 3:58:33,견적,역량그룹 직무정보,Default,Access View ,2021-11-10 오전 6:58:33,1,0.375
EIS,4,4,2241,5899,Access View,2021-11-10 오후 3:58:42,수주 상세,수주,Default,Access View ,2021-11-10 오전 6:58:42,1,0.375
EIS,4,4,2248,5634,Access View,2021-11-10 오후 3:59:01,메인,현장,Default,Access View ,2021-11-10 오전 6:59:01,1,0.375
EIS,4,4,2129,5560,Access View,2021-11-10 오후 3:59:53,현황(팀),영업 현황,Default,Access View ,2021-11-10 오전 6:59:53,1,0.375
EIS,4,4,2260,3991,Access View,2021-11-10 오후 4:03:23,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-10 오전 7:03:23,1,0.375
EIS,4,4,2250,4968,Access View,2021-11-10 오후 4:16:07,소화 상세,현장,Default,Access View ,2021-11-10 오전 7:16:07,1,0.375
EIS,4,4,2251,4968,Access View,2021-11-10 오후 4:16:09,사업형태별,현장,Default,Access View ,2021-11-10 오전 7:16:09,1,0.375
EIS,4,4,2269,6363,Access View,2021-11-10 오후 4:20:10,견적,역량그룹 직무정보,Default,Access View ,2021-11-10 오전 7:20:10,1,0.375
EIS,4,4,2267,6363,Access View,2021-11-10 오후 4:20:17,설계/견적,역량그룹 직무정보,Default,Access View ,2021-11-10 오전 7:20:17,1,0.375
EIS,4,4,2249,5947,Access View,2021-11-10 오후 4:29:15,단계별 진행 현황,현장,Default,Access View ,2021-11-10 오전 7:29:15,1,0.375
EIS,4,4,2259,6294,Access View,2021-11-10 오후 5:16:03,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오전 8:16:03,1,0.375
EIS,4,4,2004,admin,Access View,2021-11-10 오후 5:37:20,카드지표,경영 현황_19년도 이후,Default,Access View ,2021-11-10 오전 8:37:20,1,0.375
EIS,4,4,2257,admin,Access View,2021-11-10 오후 5:37:20,카드지표,경영 현황,Default,Access View ,2021-11-10 오전 8:37:20,1,0.375
EIS,4,4,2260,6294,Access View,2021-11-10 오후 5:38:43,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-10 오전 8:38:43,1,0.375
EIS,4,4,2259,6294,Access View,2021-11-10 오후 5:39:31,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오전 8:39:31,1,0.375
EIS,4,4,2260,6294,Access View,2021-11-10 오후 5:40:09,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-10 오전 8:40:09,1,0.375
EIS,4,4,2070,6294,Access View,2021-11-10 오후 5:40:24,자금,재무 현황,Default,Access View ,2021-11-10 오전 8:40:24,1,0.375
EIS,4,4,2091,5994,Access View,2021-11-10 오후 5:51:11,분양일보,분양 상세 현황,Default,Access View ,2021-11-10 오전 8:51:11,1,0.375
EIS,4,4,2252,6363,Access View,2021-11-10 오후 6:05:50,예산변경현황,예산변경,Default,Access View ,2021-11-10 오전 9:05:50,1,0.375
EIS,4,4,2259,5888,Access View,2021-11-10 오후 8:58:21,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오전 11:58:21,1,0.375
EIS,4,4,2070,5888,Access View,2021-11-10 오후 8:59:12,자금,재무 현황,Default,Access View ,2021-11-10 오전 11:59:12,1,0.375
EIS,4,4,2260,5888,Access View,2021-11-10 오후 8:59:48,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-10 오전 11:59:48,1,0.375
EIS,4,4,2128,5888,Access View,2021-11-10 오후 9:00:40,현황(부문),영업 현황,Default,Access View ,2021-11-10 오후 12:00:40,1,0.375
EIS,4,4,2129,5888,Access View,2021-11-10 오후 9:01:23,현황(팀),영업 현황,Default,Access View ,2021-11-10 오후 12:01:23,1,0.375
EIS,4,4,2091,5888,Access View,2021-11-10 오후 9:02:46,분양일보,분양 상세 현황,Default,Access View ,2021-11-10 오후 12:02:46,1,0.375
EIS,4,4,2248,5888,Access View,2021-11-10 오후 9:03:16,메인,현장,Default,Access View ,2021-11-10 오후 12:03:16,1,0.375
EIS,4,4,2249,5888,Access View,2021-11-10 오후 9:03:37,단계별 진행 현황,현장,Default,Access View ,2021-11-10 오후 12:03:37,1,0.375
EIS,4,4,2250,5888,Access View,2021-11-10 오후 9:04:27,소화 상세,현장,Default,Access View ,2021-11-10 오후 12:04:27,1,0.375
EIS,4,4,2090,5888,Access View,2021-11-10 오후 9:04:41,협업플랫폼 현황,협업플랫폼 사용량,Default,Access View ,2021-11-10 오후 12:04:41,1,0.375
EIS,4,4,2090,4540,Access View,2021-11-11 오전 7:37:59,협업플랫폼 현황,협업플랫폼 사용량,Default,Access View ,2021-11-10 오후 10:37:59,1,0.375
EIS,4,4,2248,4540,Access View,2021-11-11 오전 7:51:02,메인,현장,Default,Access View ,2021-11-10 오후 10:51:02,1,0.375
EIS,4,4,2250,4540,Access View,2021-11-11 오전 7:52:09,소화 상세,현장,Default,Access View ,2021-11-10 오후 10:52:09,1,0.375
EIS,4,4,2249,4540,Access View,2021-11-11 오전 7:52:21,단계별 진행 현황,현장,Default,Access View ,2021-11-10 오후 10:52:21,1,0.375
EIS,4,4,2250,4540,Access View,2021-11-11 오전 7:53:23,소화 상세,현장,Default,Access View ,2021-11-10 오후 10:53:23,1,0.375
EIS,4,4,2251,4540,Access View,2021-11-11 오전 7:53:27,사업형태별,현장,Default,Access View ,2021-11-10 오후 10:53:27,1,0.375
EIS,4,4,2259,6414,Access View,2021-11-11 오전 8:13:07,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오후 11:13:07,1,0.375
EIS,4,4,2070,6414,Access View,2021-11-11 오전 8:13:22,자금,재무 현황,Default,Access View ,2021-11-10 오후 11:13:22,1,0.375
EIS,4,4,2070,6414,Access View,2021-11-11 오전 8:28:17,자금,재무 현황,Default,Access View ,2021-11-10 오후 11:28:17,1,0.375
EIS,4,4,2259,6414,Access View,2021-11-11 오전 8:28:31,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오후 11:28:31,1,0.375
EIS,4,4,2259,6173,Access View,2021-11-11 오전 8:31:48,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오후 11:31:48,1,0.375
EIS,4,4,2259,6173,Access View,2021-11-11 오전 8:31:59,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-10 오후 11:31:59,1,0.375
EIS,4,4,2230,3991,Access View,2021-11-11 오전 8:36:08,회의자료,본부장 회의,Default,Access View ,2021-11-10 오후 11:36:08,1,0.375
EIS,4,4,2259,6122,Access View,2021-11-11 오전 9:03:51,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-11 오전 12:03:51,1,0.375
EIS,4,4,2267,5899,Access View,2021-11-11 오전 9:34:18,설계/견적,역량그룹 직무정보,Default,Access View ,2021-11-11 오전 12:34:18,1,0.375
EIS,4,4,2091,5899,Access View,2021-11-11 오전 9:37:52,분양일보,분양 상세 현황,Default,Access View ,2021-11-11 오전 12:37:52,1,0.375
EIS,4,4,2230,5899,Access View,2021-11-11 오전 9:38:41,회의자료,본부장 회의,Default,Access View ,2021-11-11 오전 12:38:41,1,0.375
EIS,4,4,2233,5899,Access View,2021-11-11 오전 9:38:43,이번주 회의록,본부장 회의,Default,Access View ,2021-11-11 오전 12:38:43,1,0.375
EIS,4,4,2090,6363,Access View,2021-11-11 오전 9:40:23,협업플랫폼 현황,협업플랫폼 사용량,Default,Access View ,2021-11-11 오전 12:40:23,1,0.375
EIS,4,4,2250,5899,Access View,2021-11-11 오전 9:45:15,소화 상세,현장,Default,Access View ,2021-11-11 오전 12:45:15,1,0.375
EIS,4,4,2248,5899,Access View,2021-11-11 오전 9:45:17,메인,현장,Default,Access View ,2021-11-11 오전 12:45:17,1,0.375
EIS,4,4,2249,5899,Access View,2021-11-11 오전 9:49:21,단계별 진행 현황,현장,Default,Access View ,2021-11-11 오전 12:49:21,1,0.375
EIS,4,4,2250,5899,Access View,2021-11-11 오전 9:49:23,소화 상세,현장,Default,Access View ,2021-11-11 오전 12:49:23,1,0.375
EIS,4,4,2252,5899,Access View,2021-11-11 오전 9:49:28,예산변경현황,예산변경,Default,Access View ,2021-11-11 오전 12:49:28,1,0.375
EIS,4,4,2254,5899,Access View,2021-11-11 오전 9:49:33,CS 현황,CS,Default,Access View ,2021-11-11 오전 12:49:33,1,0.375
EIS,4,4,2256,5899,Access View,2021-11-11 오전 9:49:38,현장별 미처리 현황 상세,CS,Default,Access View ,2021-11-11 오전 12:49:38,1,0.375
EIS,4,4,2255,5899,Access View,2021-11-11 오전 9:49:40,공종별 미처리 현황 상세,CS,Default,Access View ,2021-11-11 오전 12:49:40,1,0.375
EIS,4,4,2259,5899,Access View,2021-11-11 오전 9:49:53,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-11 오전 12:49:53,1,0.375
EIS,4,4,2248,3946,Access View,2021-11-11 오전 9:51:53,메인,현장,Default,Access View ,2021-11-11 오전 12:51:53,1,0.375
EIS,4,4,2230,3946,Access View,2021-11-11 오전 9:52:37,회의자료,본부장 회의,Default,Access View ,2021-11-11 오전 12:52:37,1,0.375
EIS,4,4,2259,4968,Access View,2021-11-11 오전 9:54:11,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-11 오전 12:54:11,1,0.375
EIS,4,4,2070,4968,Access View,2021-11-11 오전 9:55:00,자금,재무 현황,Default,Access View ,2021-11-11 오전 12:55:00,1,0.375
EIS,4,4,2259,4968,Access View,2021-11-11 오전 9:55:14,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-11 오전 12:55:14,1,0.375
EIS,4,4,2260,4968,Access View,2021-11-11 오전 9:56:04,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-11 오전 12:56:04,1,0.375
EIS,4,4,2231,3946,Access View,2021-11-11 오전 9:56:45,전주 회의록,본부장 회의,Default,Access View ,2021-11-11 오전 12:56:45,1,0.375
EIS,4,4,2232,3946,Access View,2021-11-11 오전 9:56:51,이번주 논의주제,본부장 회의,Default,Access View ,2021-11-11 오전 12:56:51,1,0.375
EIS,4,4,2233,3946,Access View,2021-11-11 오전 9:56:53,이번주 회의록,본부장 회의,Default,Access View ,2021-11-11 오전 12:56:53,1,0.375
EIS,4,4,2248,4968,Access View,2021-11-11 오전 9:57:18,메인,현장,Default,Access View ,2021-11-11 오전 12:57:18,1,0.375
EIS,4,4,2250,4968,Access View,2021-11-11 오전 9:57:21,소화 상세,현장,Default,Access View ,2021-11-11 오전 12:57:21,1,0.375
EIS,4,4,2251,4968,Access View,2021-11-11 오전 9:57:25,사업형태별,현장,Default,Access View ,2021-11-11 오전 12:57:25,1,0.375
EIS,4,4,2249,3946,Access View,2021-11-11 오전 9:58:08,단계별 진행 현황,현장,Default,Access View ,2021-11-11 오전 12:58:08,1,0.375
EIS,4,4,2090,3946,Access View,2021-11-11 오전 10:03:43,협업플랫폼 현황,협업플랫폼 사용량,Default,Access View ,2021-11-11 오전 1:03:43,1,0.375
EIS,4,4,2240,5899,Access View,2021-11-11 오전 10:08:08,수주 메인,수주,Default,Access View ,2021-11-11 오전 1:08:08,1,0.375
EIS,4,4,2240,5899,Access View,2021-11-11 오전 10:13:58,수주 메인,수주,Default,Access View ,2021-11-11 오전 1:13:58,1,0.375
EIS,4,4,2090,6363,Access View,2021-11-11 오전 10:18:14,협업플랫폼 현황,협업플랫폼 사용량,Default,Access View ,2021-11-11 오전 1:18:14,1,0.375
EIS,4,4,2091,6377,Access View,2021-11-11 오전 10:29:07,분양일보,분양 상세 현황,Default,Access View ,2021-11-11 오전 1:29:07,1,0.375
EIS,4,4,2278,6363,Access View,2021-11-11 오전 10:30:01,메인,협업플랫폼 사용량,Default,Access View ,2021-11-11 오전 1:30:01,1,0.375
EIS,4,4,2278,6363,Access View,2021-11-11 오전 10:32:16,메인,협업플랫폼 사용량,Default,Access View ,2021-11-11 오전 1:32:16,1,0.375
EIS,4,4,2128,6377,Access View,2021-11-11 오전 10:33:02,현황(부문),영업 현황,Default,Access View ,2021-11-11 오전 1:33:02,1,0.375
EIS,4,4,2259,4187,Access View,2021-11-11 오전 10:41:33,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-11 오전 1:41:33,1,0.375
EIS,4,4,2278,6363,Access View,2021-11-11 오전 11:05:47,메인,협업플랫폼 사용량,Default,Access View ,2021-11-11 오전 2:05:47,1,0.375
EIS,4,4,2252,6363,Access View,2021-11-11 오전 11:06:42,예산변경현황,예산변경,Default,Access View ,2021-11-11 오전 2:06:42,1,0.375
EIS,4,4,2279,6363,Access View,2021-11-11 오전 11:19:09,메인,협업플랫폼 사용량,Default,Access View ,2021-11-11 오전 2:19:09,1,0.375
EIS,4,4,2279,6363,Access View,2021-11-11 오전 11:19:19,메인,협업플랫폼 사용량,Default,Access View ,2021-11-11 오전 2:19:19,1,0.375
EIS,4,4,2230,5899,Access View,2021-11-11 오전 11:31:34,회의자료,본부장 회의,Default,Access View ,2021-11-11 오전 2:31:34,1,0.375
EIS,4,4,2230,6415,Access View,2021-11-11 오전 11:37:15,회의자료,본부장 회의,Default,Access View ,2021-11-11 오전 2:37:15,1,0.375
EIS,4,4,2252,6363,Access View,2021-11-11 오후 1:09:24,예산변경현황,예산변경,Default,Access View ,2021-11-11 오전 4:09:24,1,0.375
EIS,4,4,2230,5899,Access View,2021-11-11 오후 1:10:25,회의자료,본부장 회의,Default,Access View ,2021-11-11 오전 4:10:25,1,0.375
EIS,4,4,2279,6107,Access View,2021-11-11 오후 1:12:35,메인,협업플랫폼 사용량,Default,Access View ,2021-11-11 오전 4:12:35,1,0.375
EIS,4,4,2259,6107,Access View,2021-11-11 오후 1:12:47,주요 재무 현황 및 지표,경영 현황,Default,Access View ,2021-11-11 오전 4:12:47,1,0.375
EIS,4,4,2279,6363,Access View,2021-11-11 오후 1:12:51,메인,협업플랫폼 사용량,Default,Access View ,2021-11-11 오전 4:12:51,1,0.375
EIS,4,4,2070,6107,Access View,2021-11-11 오후 1:13:00,자금,재무 현황,Default,Access View ,2021-11-11 오전 4:13:00,1,0.375
EIS,4,4,2260,6107,Access View,2021-11-11 오후 1:13:10,재무제표 및 주요 지표,경영 현황,Default,Access View ,2021-11-11 오전 4:13:10,1,0.375
EIS,4,4,2128,6107,Access View,2021-11-11 오후 1:13:16,현황(부문),영업 현황,Default,Access View ,2021-11-11 오전 4:13:16,1,0.375
EIS,4,4,2091,6107,Access View,2021-11-11 오후 1:13:29,분양일보,분양 상세 현황,Default,Access View ,2021-11-11 오전 4:13:29,1,0.375
EIS,4,4,2248,6107,Access View,2021-11-11 오후 1:17:11,메인,현장,Default,Access View ,2021-11-11 오전 4:17:11,1,0.375
EIS,4,4,2066,admin,Access View,2021-11-11 오후 1:29:01,HR현황,HR 현황,Default,Access View ,2021-11-11 오전 4:29:01,1,0.375
EIS,4,4,2230,5899,Access View,2021-11-11 오후 1:32:05,회의자료,본부장 회의,Default,Access View ,2021-11-11 오전 4:32:05,1,0.375
EIS,4,4,2233,5899,Access View,2021-11-11 오후 1:32:06,이번주 회의록,본부장 회의,Default,Access View ,2021-11-11 오전 4:32:06,1,0.375
EIS,4,4,2279,6363,Access View,2021-11-11 오후 1:34:47,메인,협업플랫폼 사용량,Default,Access View ,2021-11-11 오전 4:34:47,1,0.375
EIS,4,4,2252,6363,Access View,2021-11-11 오후 1:34:50,예산변경현황,예산변경,Default,Access View ,2021-11-11 오전 4:34:50,1,0.375
